ral_id|query_id|kernel_id|input_num_rows|input_num_bytes|output_num_rows|output_num_bytes|event_type|timestamp_begin|timestamp_end
0|978711842|1|233539|324066151|233539|324066151|compute|1599717686244|1599717686244
0|978711842|0|233539|324066151|233539|3736624|compute|1599717686370|1599717686399
0|938673818|18|233539|233539|233539|233539|compute|1599717686429|1599717686429
0|938673818|38|233539|233539|233539|233539|compute|1599717686429|1599717686429
0|938673818|50|233539|233539|233539|233539|compute|1599717686429|1599717686429
0|938673818|30|233539|233539|233539|233539|compute|1599717686429|1599717686429
0|938673818|22|233539|233539|233539|233539|compute|1599717686429|1599717686429
0|938673818|62|233539|233539|233539|233539|compute|1599717686429|1599717686429
0|938673818|42|233539|233539|233539|233539|compute|1599717686429|1599717686429
0|938673818|58|233539|233539|233539|233539|compute|1599717686429|1599717686429
0|938673818|26|233539|233539|233539|233539|compute|1599717686429|1599717686429
0|938673818|54|233539|233539|233539|233539|compute|1599717686429|1599717686429
0|938673818|46|233539|233539|233539|233539|compute|1599717686429|1599717686429
0|938673818|70|233539|233539|233539|233539|compute|1599717686429|1599717686429
0|938673818|34|233539|233539|233539|233539|compute|1599717686429|1599717686429
0|938673818|66|233539|233539|233539|233539|compute|1599717686430|1599717686430
0|938673818|74|233539|233539|233539|233539|compute|1599717686430|1599717686430
0|938673818|78|233539|233539|233539|233539|compute|1599717686430|1599717686430
0|938673818|17|233539|233539|1|5|compute|1599717686430|1599717686434
0|938673818|29|233539|233539|2|10|compute|1599717686431|1599717686434
0|938673818|41|233539|233539|2|10|compute|1599717686431|1599717686434
0|938673818|53|233539|233539|2|10|compute|1599717686434|1599717686472
0|938673818|33|233539|233539|2|10|compute|1599717686443|1599717686473
0|938673818|57|233539|233539|1|5|compute|1599717686434|1599717686473
0|938673818|61|233539|233539|2|10|compute|1599717686443|1599717686475
0|938673818|49|233539|233539|2|10|compute|1599717686443|1599717686475
0|938673818|73|233539|233539|2|10|compute|1599717686443|1599717686475
0|938673818|65|233539|233539|2|10|compute|1599717686443|1599717686476
0|938673818|69|233539|233539|2|10|compute|1599717686443|1599717686476
0|938673818|16|1|5|1|9|compute|1599717686443|1599717686477
0|938673818|25|233539|233539|2|10|compute|1599717686443|1599717686477
0|938673818|21|233539|233539|2|10|compute|1599717686443|1599717686478
0|938673818|45|233539|233539|2|10|compute|1599717686443|1599717686478
0|938673818|77|233539|233539|2|10|compute|1599717686443|1599717686479
0|938673818|37|233539|233539|1|5|compute|1599717686443|1599717686479
0|938673818|28|2|10|2|18|compute|1599717686472|1599717686485
0|938673818|40|2|10|2|18|compute|1599717686475|1599717686486
0|938673818|52|2|10|2|18|compute|1599717686476|1599717686486
0|938673818|56|1|5|1|9|compute|1599717686476|1599717686487
0|938673818|32|2|10|2|18|compute|1599717686473|1599717686487
0|938673818|20|2|10|2|18|compute|1599717686478|1599717686488
0|938673818|24|2|10|2|18|compute|1599717686477|1599717686488
0|938673818|64|2|10|2|18|compute|1599717686477|1599717686489
0|938673818|68|2|10|2|18|compute|1599717686478|1599717686489
0|938673818|60|2|10|2|18|compute|1599717686477|1599717686489
0|938673818|36|1|5|1|9|compute|1599717686480|1599717686490
0|938673818|72|2|10|2|18|compute|1599717686478|1599717686490
0|938673818|48|2|10|2|18|compute|1599717686476|1599717686490
0|938673818|15|1|9|1|30|compute|1599717686480|1599717686490
0|938673818|76|2|10|2|18|compute|1599717686479|1599717686493
0|938673818|39|2|18|2|56|compute|1599717686488|1599717686493
0|938673818|35|1|9|1|29|compute|1599717686490|1599717686494
0|938673818|44|2|10|2|18|compute|1599717686478|1599717686496
0|938673818|51|2|18|2|54|compute|1599717686489|1599717686496
0|938673818|67|2|18|2|68|compute|1599717686491|1599717686496
0|938673818|47|2|18|2|54|compute|1599717686490|1599717686497
0|938673818|27|2|18|2|50|compute|1599717686487|1599717686498
0|938673818|59|2|18|2|72|compute|1599717686490|1599717686499
0|938673818|19|2|18|2|50|compute|1599717686489|1599717686500
0|938673818|71|2|18|2|68|compute|1599717686491|1599717686500
0|938673818|43|2|18|2|64|compute|1599717686496|1599717686500
0|938673818|75|2|18|2|46|compute|1599717686493|1599717686500
0|938673818|23|2|18|2|46|compute|1599717686489|1599717686501
0|938673818|63|2|18|2|56|compute|1599717686490|1599717686502
0|938673818|31|2|18|2|58|compute|1599717686488|1599717686502
0|938673818|55|1|9|1|28|compute|1599717686490|1599717686503
0|1947016152|1|29|769|14|373|compute|1599717686513|1599717686518
0|1947016152|0|14|373|14|485|compute|1599717686518|1599717686524
0|1732823573|1|233539|324066151|233539|324066151|compute|1599717699924|1599717699924
0|1732823573|0|233539|324066151|233539|3736624|compute|1599717700012|1599717700040
0|477914883|18|233539|233539|233539|233539|compute|1599717700197|1599717700198
0|477914883|66|233539|233539|233539|233539|compute|1599717700198|1599717700198
0|477914883|38|233539|233539|233539|233539|compute|1599717700198|1599717700198
0|477914883|78|233539|233539|233539|233539|compute|1599717700198|1599717700198
0|477914883|30|233539|233539|233539|233539|compute|1599717700198|1599717700198
0|477914883|54|233539|233539|233539|233539|compute|1599717700198|1599717700198
0|477914883|50|233539|233539|233539|233539|compute|1599717700198|1599717700198
0|477914883|46|233539|233539|233539|233539|compute|1599717700198|1599717700198
0|477914883|74|233539|233539|233539|233539|compute|1599717700198|1599717700198
0|477914883|26|233539|233539|233539|233539|compute|1599717700198|1599717700198
0|477914883|58|233539|233539|233539|233539|compute|1599717700198|1599717700198
0|477914883|62|233539|233539|233539|233539|compute|1599717700198|1599717700198
0|477914883|34|233539|233539|233539|233539|compute|1599717700198|1599717700198
0|477914883|22|233539|233539|233539|233539|compute|1599717700198|1599717700198
0|477914883|42|233539|233539|233539|233539|compute|1599717700198|1599717700198
0|477914883|70|233539|233539|233539|233539|compute|1599717700198|1599717700198
0|477914883|29|233539|233539|2|10|compute|1599717700200|1599717700215
0|477914883|33|233539|233539|2|10|compute|1599717700200|1599717700216
0|477914883|65|233539|233539|2|10|compute|1599717700200|1599717700216
0|477914883|41|233539|233539|2|10|compute|1599717700200|1599717700217
0|477914883|49|233539|233539|2|10|compute|1599717700201|1599717700217
0|477914883|37|233539|233539|1|5|compute|1599717700200|1599717700217
0|477914883|73|233539|233539|2|10|compute|1599717700200|1599717700217
0|477914883|61|233539|233539|2|10|compute|1599717700200|1599717700218
0|477914883|77|233539|233539|2|10|compute|1599717700201|1599717700219
0|477914883|25|233539|233539|2|10|compute|1599717700200|1599717700219
0|477914883|21|233539|233539|2|10|compute|1599717700201|1599717700219
0|477914883|53|233539|233539|2|10|compute|1599717700200|1599717700221
0|477914883|69|233539|233539|2|10|compute|1599717700200|1599717700221
0|477914883|17|233539|233539|1|5|compute|1599717700199|1599717700221
0|477914883|45|233539|233539|2|10|compute|1599717700200|1599717700221
0|477914883|57|233539|233539|1|5|compute|1599717700200|1599717700221
0|477914883|32|2|10|2|18|compute|1599717700217|1599717700228
0|477914883|36|1|5|1|9|compute|1599717700218|1599717700229
0|477914883|40|2|10|2|18|compute|1599717700218|1599717700229
0|477914883|52|2|10|2|18|compute|1599717700221|1599717700229
0|477914883|20|2|10|2|18|compute|1599717700220|1599717700229
0|477914883|28|2|10|2|18|compute|1599717700217|1599717700230
0|477914883|24|2|10|2|18|compute|1599717700219|1599717700231
0|477914883|48|2|10|2|18|compute|1599717700219|1599717700231
0|477914883|60|2|10|2|18|compute|1599717700221|1599717700232
0|477914883|68|2|10|2|18|compute|1599717700221|1599717700232
0|477914883|76|2|10|2|18|compute|1599717700222|1599717700233
0|477914883|56|1|5|1|9|compute|1599717700222|1599717700233
0|477914883|64|2|10|2|18|compute|1599717700221|1599717700233
0|477914883|16|1|5|1|9|compute|1599717700221|1599717700234
0|477914883|72|2|10|2|18|compute|1599717700221|1599717700234
0|477914883|44|2|10|2|18|compute|1599717700221|1599717700235
0|477914883|19|2|18|2|50|compute|1599717700229|1599717700237
0|477914883|67|2|18|2|68|compute|1599717700235|1599717700239
0|477914883|27|2|18|2|50|compute|1599717700230|1599717700239
0|477914883|23|2|18|2|46|compute|1599717700231|1599717700239
0|477914883|51|2|18|2|54|compute|1599717700233|1599717700240
0|477914883|35|1|9|1|29|compute|1599717700230|1599717700241
0|477914883|71|2|18|2|68|compute|1599717700235|1599717700241
0|477914883|39|2|18|2|56|compute|1599717700231|1599717700241
0|477914883|43|2|18|2|64|compute|1599717700235|1599717700242
0|477914883|47|2|18|2|54|compute|1599717700232|1599717700242
0|477914883|63|2|18|2|56|compute|1599717700234|1599717700242
0|477914883|31|2|18|2|58|compute|1599717700230|1599717700243
0|477914883|15|1|9|1|30|compute|1599717700234|1599717700243
0|477914883|59|2|18|2|72|compute|1599717700233|1599717700243
0|477914883|55|1|9|1|28|compute|1599717700233|1599717700243
0|477914883|75|2|18|2|46|compute|1599717700235|1599717700244
0|1795501670|1|29|769|14|373|compute|1599717700255|1599717700260
0|1795501670|0|14|373|14|485|compute|1599717700260|1599717700266
0|1831161533|3|233539|7975088|93944|7387460|compute|1599717827972|1599717828014
0|1831161533|2|93944|7387460|93944|93944|compute|1599717828014|1599717828015
0|1831161533|1|93944|93944|1|8|compute|1599717828015|1599717828015
0|1831161533|0|1|8|1|8|compute|1599717828015|1599717828016
0|1263136173|1|233539|324066151|233539|324066151|compute|1599717915398|1599717915398
0|1263136173|0|233539|324066151|233539|3736624|compute|1599717915528|1599717915556
0|1078295658|18|233539|233539|233539|233539|compute|1599717915583|1599717915583
0|1078295658|54|233539|233539|233539|233539|compute|1599717915583|1599717915583
0|1078295658|50|233539|233539|233539|233539|compute|1599717915583|1599717915583
0|1078295658|70|233539|233539|233539|233539|compute|1599717915583|1599717915583
0|1078295658|22|233539|233539|233539|233539|compute|1599717915583|1599717915583
0|1078295658|26|233539|233539|233539|233539|compute|1599717915583|1599717915584
0|1078295658|66|233539|233539|233539|233539|compute|1599717915584|1599717915584
0|1078295658|34|233539|233539|233539|233539|compute|1599717915584|1599717915584
0|1078295658|38|233539|233539|233539|233539|compute|1599717915584|1599717915584
0|1078295658|46|233539|233539|233539|233539|compute|1599717915584|1599717915584
0|1078295658|42|233539|233539|233539|233539|compute|1599717915584|1599717915584
0|1078295658|58|233539|233539|233539|233539|compute|1599717915584|1599717915584
0|1078295658|62|233539|233539|233539|233539|compute|1599717915584|1599717915584
0|1078295658|30|233539|233539|233539|233539|compute|1599717915587|1599717915587
0|1078295658|78|233539|233539|233539|233539|compute|1599717915587|1599717915587
0|1078295658|74|233539|233539|233539|233539|compute|1599717915587|1599717915587
0|1078295658|21|233539|233539|2|10|compute|1599717915595|1599717915627
0|1078295658|45|233539|233539|2|10|compute|1599717915595|1599717915628
0|1078295658|69|233539|233539|2|10|compute|1599717915596|1599717915629
0|1078295658|49|233539|233539|2|10|compute|1599717915595|1599717915629
0|1078295658|25|233539|233539|2|10|compute|1599717915595|1599717915629
0|1078295658|65|233539|233539|2|10|compute|1599717915596|1599717915629
0|1078295658|57|233539|233539|1|5|compute|1599717915595|1599717915630
0|1078295658|53|233539|233539|2|10|compute|1599717915595|1599717915630
0|1078295658|33|233539|233539|2|10|compute|1599717915596|1599717915631
0|1078295658|29|233539|233539|2|10|compute|1599717915595|1599717915631
0|1078295658|37|233539|233539|1|5|compute|1599717915595|1599717915631
0|1078295658|17|233539|233539|1|5|compute|1599717915595|1599717915632
0|1078295658|61|233539|233539|2|10|compute|1599717915595|1599717915632
0|1078295658|73|233539|233539|2|10|compute|1599717915596|1599717915632
0|1078295658|41|233539|233539|2|10|compute|1599717915596|1599717915634
0|1078295658|77|233539|233539|2|10|compute|1599717915596|1599717915634
0|1078295658|20|2|10|2|18|compute|1599717915628|1599717915642
